Date,years_since_halving,realized_vol_30,dxy_ret_30,dxy_ret_100,short_percent_r,long_percent_r,wr_composite,log_price_residual,log_price_residual_ma14
2021-11-21,1.5304585900068446,-0.28365514555536064,0.262792337189732,0.383701165214411,0.2795649559939659,0.6859090461514187,0.2262821301577999,0.7790951273037585,0.8534229678942821
2021-11-22,1.5331964407939769,-0.22618595578460343,0.308727632817562,0.43017763741259796,0.2212957461036221,0.6434701762540641,0.2776312903918861,0.7348307940312857,0.8384772895009267
2021-11-23,1.5359342915811087,-0.2032917006533406,0.307659142681329,0.429096559095112,0.202764631290006,0.6426739609086854,0.2848729565246459,0.7554845965146448,0.8257805614925429
2021-11-24,1.538672142368241,-0.240824700164369,0.32299316257889504,0.45449629810037906,0.1643800553756519,0.6217111905643118,0.3161056739926603,0.7310399425407095,0.8136175321064514
2021-11-25,1.541409993155373,-0.2899900674618694,0.307610376106828,0.398367786308133,0.1544839286382485,0.6123358533892163,0.3277762662501559,0.7467325347032059,0.8027648589959931
2021-11-26,1.5441478439425051,-0.1614433194040849,0.237587440127624,0.316727181401512,0.1158629464786864,0.5437747956137404,0.4033656079482266,0.6780993012637762,0.7880271954253047
2021-11-27,1.5468856947296372,-0.19349415049503726,0.293518790418525,0.269316730927144,0.1073525976079571,0.5309636796816752,0.4186840529596747,0.6993022558700535,0.7745946863891147
2021-11-28,1.5496235455167693,-0.14402657456848497,0.209306580303954,0.277004955924131,0.1409402924206092,0.5665100146067079,0.3723937800905558,0.7409243576031397,0.7631784303028069
2021-11-29,1.5523613963039014,-0.13877411016207908,0.235868415482936,0.30374292383857,0.1752985164159763,0.5939050887362716,0.3349070757951193,0.7488062295232414,0.7545767141718022
2021-11-30,1.5550992470910336,-0.13553636944364003,0.198682008352935,0.26630993195395797,0.1879077227305502,0.5937908163847898,0.3298793409698401,0.7330444443719077,0.7489064070244512
2021-12-01,1.5578370978781657,-0.13440849784065162,0.231146768409267,0.33240146274928895,0.2129123593779842,0.5976024172418737,0.3167221640050959,0.7351658252964679,0.7432768510571962
2021-12-02,1.5605749486652978,-0.18685262774815656,0.21681379476319498,0.348799427824151,0.2168762035810115,0.5865433994923687,0.3237877026440253,0.7201444222939077,0.7408779922125746
2021-12-03,1.5633127994524298,-0.10170525421685357,0.240784372633089,0.35441138108722503,0.182636503519263,0.531369577102769,0.3830414010165271,0.6660658184196695,0.7332861133787026
2021-12-04,1.566050650239562,0.10541424390751022,0.187599819934967,0.328820682169219,0.204543689065339,0.4279682289803632,0.455026282312701,0.5787861468694597,0.7176801283289448
2021-12-05,1.568788501026694,0.10907341178384244,0.190840018827587,0.370050729834006,0.222769960524827,0.3791663970793767,0.4825305257055099,0.5805253896887645,0.7034965756421595
2021-12-06,1.571526351813826,0.13509114992602958,0.208863573693505,0.388391237382568,0.2595147971131583,0.3756912222815727,0.4622914119328658,0.6031222240515657,0.6940888206436081
2021-12-07,1.5742642026009583,0.09556587914858743,0.21734553206008,0.397022354973193,0.3028788704474567,0.3759786827107041,0.4350184455735799,0.6037497489447041,0.6832506172457552
2021-12-08,1.5770020533880904,-0.09094467802387582,0.19564022096608,0.34970294769661003,0.3327006649536047,0.372755594131964,0.4185597749473117,0.598203601780563,0.673762307191459
2021-12-09,1.5797399041752225,-0.011537669311917643,0.24584904013430198,0.392961189417948,0.3195423917819541,0.3223082065364446,0.4611405368892088,0.5388467254528955,0.6589133208164368
2021-12-10,1.5824777549623543,-0.024052036932087868,0.126516035523618,0.389400348550692,0.3034153506832999,0.2896916402605326,0.4947898996758373,0.5281850758806641,0.6482051618605003
2021-12-11,1.5852156057494866,0.07263159069678718,0.091406045786144,0.414181888299478,0.3222486572016864,0.3099188026654241,0.4677034581333769,0.5704033463375211,0.6389980968938909
2021-12-12,1.587953456536619,0.09072012263257956,0.096710377893634,0.435680366834281,0.3511808961859216,0.3327181939597331,0.4329451833864856,0.5835269536684251,0.6277554251842684
2021-12-13,1.5906913073237507,0.2012958036638448,0.125092239647206,0.465015073524932,0.3219374962882815,0.2861761328647645,0.4840171985588988,0.5124741397387087,0.6108745616282303
2021-12-14,1.593429158110883,0.1812672862883646,0.151372068010284,0.492177176688037,0.2981125526969589,0.2607527061206798,0.518868396026637,0.5081918460431396,0.594813661747604
2021-12-15,1.596167008898015,0.27473664512945745,0.11529173377004599,0.48565853718380797,0.3148652170619999,0.2874191151743954,0.4882139498507586,0.5543836403910536,0.5819006485400744
2021-12-16,1.5989048596851472,0.2159076505518882,0.012510711934193999,0.380458754883097,0.309587639198387,0.2795245386580177,0.4974251641647493,0.5272562488363945,0.5681229218645377
2021-12-17,1.6016427104722792,0.2280152942816303,0.077219852825856,0.42309747483926197,0.2834188125302014,0.2503500167323412,0.5371850751966536,0.4944813386807638,0.555866887597473
2021-12-18,1.6043805612594113,0.1607381239938801,0.107808119052412,0.442257373424281,0.2737472600768819,0.246910822525639,0.546933078547202,0.5067749193691427,0.5507232284903075
2021-12-19,1.6071184120465434,0.1368247964797872,0.052045383739804,0.43097837382318505,0.2643111400084316,0.2427472277260071,0.5571024287597085,0.5021435453184875,0.5451245253210021
2021-12-20,1.6098562628336757,0.10190927697511463,0.049963917816004,0.42881844266408703,0.259901455755663,0.2436524937253406,0.5597716883367099,0.5042438600791677,0.5380617850372593
2021-12-21,1.6125941136208075,0.18083661278585944,0.043717931745545995,0.42233700101346094,0.288665981624562,0.2795567305736624,0.512475805852575,0.5455350617689216,0.533903593096132
2021-12-22,1.6153319644079398,0.13649169961207983,-0.043523126315577,0.373569313525021,0.3149741486963299,0.292197122280553,0.4848632688649517,0.5375887550532727,0.5295739611870399
2021-12-23,1.618069815195072,0.18723626731523982,-0.048709838440113,0.36373395161209904,0.3716044670277343,0.3356876198748796,0.4174509321687994,0.5793046563674871,0.532463813395225
2021-12-24,1.620807665982204,0.17648113612316288,-0.084675725509437,0.381662759306828,0.4588378265033697,0.3580820692394603,0.3473817026168331,0.5783809165239973,0.5360492305840345
2021-12-25,1.623545516769336,0.162278544758115,-0.084675725509437,0.340296792154293,0.5349258383953526,0.3625153513293985,0.2964776385163132,0.5689746014235961,0.535947177375897
2021-12-26,1.626283367556468,0.02990298293930835,-0.007284805650119,0.302575084459526,0.6069272479264343,0.3712773348586454,0.2471337482781392,0.5748134933091649,0.5353247873502356
2021-12-27,1.6290212183436004,0.008049504867674825,0.0,0.310085781575009,0.6536034134550883,0.3727430524154955,0.2172796655298529,0.5698231309462685,0.5394211438650612
2021-12-28,1.6317590691307324,0.04408383187673032,0.011447665162227,0.321888422557141,0.5689699372299762,0.320866421228514,0.2927269890871045,0.5060699535266799,0.5392695801138856
2021-12-29,1.6344969199178645,0.04545405288962086,-0.04255719828729,0.28850305695379197,0.4606371092605241,0.2752028467763988,0.3909286877624244,0.4801547040727154,0.5339675132340043
2021-12-30,1.6372347707049966,0.06087689869427125,-0.002083200699177,0.297210768579663,0.4081419702114559,0.2650152507676542,0.4350066256052833,0.4942314178616538,0.5316085967358085
2021-12-31,1.6399726214921286,0.061911901227649994,-0.039563234850465,0.236464702131571,0.334595244735557,0.2448935371388829,0.5024514311187008,0.4740088384959247,0.5301462752940342
2022-01-01,1.6427104722792607,0.10314359154785145,-0.047851773391813,0.276047232754639,0.3335543474741459,0.2586304605434367,0.4940825064859213,0.5017856451858087,0.5297898985666533
2022-01-02,1.6454483230663928,0.027208981491630438,-0.046816954304833,0.250722842813879,0.3193810334357988,0.2596097841524022,0.5039236235644379,0.4930074678579768,0.5291373216051882
2022-01-03,1.648186173853525,-0.21177513056628056,0.012483886158829,0.311796418688869,0.2739710414257402,0.2448056544154566,0.5482929642459157,0.4725215347159412,0.5268714412221006
2022-01-04,1.6509240246406571,-0.2091435065408407,0.01768603454928,0.31715407975999305,0.2179367085642221,0.2277397272831001,0.6039564107260702,0.4588233123859755,0.5206777448376044
2022-01-05,1.6536618754277892,-0.15004844815748977,-0.010385135857339,0.30092153251647596,0.1844934894201594,0.1790617899570162,0.6694804550738139,0.4052438704847727,0.5112245387969974
2022-01-06,1.6563997262149213,-0.15147638065371485,-0.012452292535221,0.26447727905693297,0.1522086494800515,0.1476875478835594,0.7225831248447658,0.3943300349948,0.4980120658418054
2022-01-07,1.659137577002053,-0.11383490672540947,-0.015643083411586,0.148399573905495,0.1251975342361726,0.1043639452229783,0.7835046291459249,0.3550124115995103,0.4820571726329135
2022-01-08,1.6618754277891854,-0.21319438460888096,-0.055053370497345,0.158089959020637,0.1174194925046605,0.0857370892009072,0.8069106237972296,0.3577677449447112,0.4669709685987074
2022-01-09,1.6646132785763177,-0.21132759296983922,-0.032275395954045,0.180773812387478,0.1155220511726102,0.0794865544478295,0.8141738441900168,0.3605418696737796,0.4516658526247513
2022-01-10,1.6673511293634498,-0.3046391707502038,-0.006247286421838,0.207358244285194,0.1282684243230383,0.0748038118096036,0.806522730941533,0.3569136229330425,0.4364580306238066
2022-01-11,1.6700889801505818,-0.29158471228704874,-0.044768380167987995,0.168013804303761,0.1566319041464748,0.0880913759853248,0.7690746398276647,0.3770596667117196,0.4272430101370237
2022-01-12,1.672826830937714,-0.43052951487412006,-0.13704315811943898,0.126852411510081,0.2028483926763148,0.1156582051068096,0.7049544832226193,0.4035438700192184,0.4217708077046311
2022-01-13,1.675564681724846,-0.39470341653844226,-0.184322127464217,0.086188287897521,0.209600432426307,0.1060303016013449,0.7065932630382817,0.3706866613200823,0.412946182237376
