Date,Difficulty,Difficulty_log_trend,Difficulty_residuals,Difficulty_vol_trend,Difficulty_scaled_residuals,Transaction Count,Transaction Count_log_trend,Transaction Count_residuals,Transaction Count_vol_trend,Transaction Count_scaled_residuals,Active Addresses Count,Active Addresses Count_log_trend,Active Addresses Count_residuals,Active Addresses Count_vol_trend,Active Addresses Count_scaled_residuals,30 Day Active Supply,30 Day Active Supply_log_trend,30 Day Active Supply_residuals,30 Day Active Supply_vol_trend,30 Day Active Supply_scaled_residuals,1 Year Active Supply,1 Year Active Supply_log_trend,1 Year Active Supply_residuals,1 Year Active Supply_vol_trend,1 Year Active Supply_scaled_residuals,CurrentSupply,CurrentSupply_log_trend,CurrentSupply_residuals,CurrentSupply_vol_trend,CurrentSupply_scaled_residuals,LogPriceUSD,LogPriceUSD_log_trend,LogPriceUSD_residuals,LogPriceUSD_vol_trend,LogPriceUSD_scaled_residuals
2015-03-16,24.582469224814485,23.311416547865548,1.271052676948937,0.07138165927474176,17.806432210503353,11.56731894880056,11.487688871451132,0.07963007734942806,0.14070543229488916,0.5659346341549918,12.472091761345695,12.303989257066789,0.16810250427890594,0.12438503678785971,1.3514688632974956,4.338372482797231,4.347272323777917,-0.008899840980685525,0.07579960087126075,-0.11741276838384883,5.604755439444146,5.685114301646562,-0.0803588622024165,0.008622568291522944,-9.31959707195584,6.450849538176037,6.429966415035496,0.02088312314054086,0.0010989266814540675,19.00319966106285,5.674669844869597,6.015682138906115,-0.3410122940365179,0.10955674181824715,-3.1126545785950053
2015-03-17,24.582469224814485,23.31637494115118,1.2660942836633033,0.07136282153699268,17.741651134225293,11.50992095594993,11.488598633484157,0.021322322465772814,0.14070019327384012,0.15154437225451342,12.330928388300407,12.304992254205889,0.025936134094518337,0.12437347637748895,0.20853428600643878,4.3367242144318965,4.347337650016018,-0.010613435584121866,0.07579372821760148,-0.14003052539718083,5.604949735073955,5.685221121918044,-0.08027138684408897,0.008622104264732078,-9.309953159860484,6.451078934781716,6.430192699136664,0.020886235645051876,0.0010985200653989896,19.01306703711949,5.653360367522964,6.01812983286392,-0.3647694653409559,0.10953794526077326,-3.3300740165662375
2015-03-18,24.582469224814485,23.321330799309564,1.261138425504921,0.0713439837992436,17.676871382086905,11.495860686343637,11.489507816450576,0.006352869893060387,0.14069495425279108,0.04515350196316198,12.436092500783815,12.30599461922193,0.13009788156188407,0.12436191596711821,1.0461231684166274,4.342520495162685,4.347402933683368,-0.004882438520683152,0.07578785556394221,-0.06442243924640194,5.605237164478808,5.6853278726015954,-0.08009070812278729,0.008621640237941213,-9.289497811603466,6.451353066386503,6.430418842263089,0.020934224123413614,0.0010981134493439119,19.063808148348564,5.550188929035234,6.02057643917815,-0.470387510142916,0.10951914870329939,-4.2950252600780585
2015-03-19,24.582469224814485,23.32628412493169,1.2561850998827957,0.07132514606149452,17.612092918810827,11.56089624591785,11.490416421087074,0.07047982483077497,0.14068971523174204,0.5009593253826808,12.473060818620802,12.306996352911185,0.16606446570961708,0.12435035555674746,1.3354562997918678,4.347920969348586,4.347468174835411,0.0004527945131744815,0.07578198291028296,0.005974962593820453,5.605020149831672,5.685434553787824,-0.08041440395615229,0.008621176211150347,-9.327544407704709,6.45159846687908,6.430644844590317,0.020953622288763185,0.0010977068332888341,19.088541360341303,5.568699204143795,6.0230219588149865,-0.45432275467119165,0.10950035214582551,-4.149052909584746
2015-03-20,24.582469224814485,23.331234920604572,1.2512343042099126,0.07130630832374545,17.54731570913823,11.552674884487512,11.491324448128935,0.06135043635857684,0.14068447621069302,0.4360853308839613,12.374519221765242,12.307997456068415,0.06652176569682666,0.12433879514637672,0.5350041040571007,4.347229330278013,4.347533373527489,-0.0003040432494758605,0.07577611025662367,-0.004012389240437209,5.604149986125224,5.6855411655671615,-0.08139117944193774,0.008620712184359482,-9.441352141370105,6.45184201657808,6.4308707062935655,0.02097131028451482,0.0010973002172337564,19.111734377837394,5.572026617634553,6.025466392739304,-0.45343977510475053,0.10948155558835163,-4.141700149107076
2015-03-21,24.582469224814485,23.336183188911306,1.2462860359031787,0.07128747058599637,17.482539717828026,11.474174241589374,11.492231898310038,-0.018057656720664284,0.14067923718964398,-0.12836049641299582,12.43508693031611,12.30899792948689,0.1260890008292197,0.12432723473600596,1.0141703955449073,4.347913048133753,4.347598529814832,0.0003145183189214862,0.07577023760296442,0.004150948035422038,5.603337880508398,5.68564770802986,-0.08230982752146154,0.008620248157568617,-9.548429003078425,6.452112358903772,6.431096427547724,0.02101593135604851,0.0010968936011786785,19.159498545224096,5.565226278776084,6.027909741914698,-0.46268346313861386,0.10946275903087775,-4.226857309599678
2015-03-22,24.56738572641772,23.341128932430976,1.2262567939867424,0.07126863284824729,17.206122034048526,11.407664944312735,11.493138772362864,-0.08547382805012838,0.14067399816859494,-0.6076021806651839,12.51314181778207,12.309997773958377,0.2031440438236931,0.12431567432563521,1.6340983944757692,4.34291922791604,4.347663643752563,-0.004744415836523075,0.07576436494930515,-0.06262067714416429,5.59819280904661,5.685754181265998,-0.08756137221938776,0.008619784130777752,-10.15818620175668,6.452366521447317,6.431322008527356,0.021044512919960567,0.0010964869851236006,19.19267005033201,5.594337390861493,6.030352007303485,-0.4360146164419918,0.10944396247340388,-3.9839074407411763
2015-03-23,24.56738572641772,23.34607215373876,1.2213135726789588,0.07124979511049821,17.141292417541365,11.535977708500381,11.494045071018506,0.04193263748187448,0.1406687591475459,0.2980948842940443,12.449469702871626,12.310996990273155,0.13847271259847105,0.12430411391526447,1.1139833448542582,4.328105175975709,4.347728715395699,-0.019623539419989733,0.07575849229564588,-0.25902758654975994,5.597962218549419,5.685860585365477,-0.08789836681605756,0.008619320103986885,-10.197830658986662,6.45262598697909,6.431547449406703,0.021078537572386757,0.0010960803690685228,19.23083212438139,5.5864168255815105,6.032793189866702,-0.44637636428519123,0.10942516591592999,-4.079284326862585
2015-03-24,24.56738572641772,23.35101285540587,1.216372871011849,0.07123095737274913,17.07646388418749,11.436497881520244,11.494950795006659,-0.05845291348641446,0.14066352012649685,-0.41555133437474423,12.30500353537304,12.311995579220014,-0.006992043846974383,0.12429255350489371,-0.05625472845965055,4.332373673519832,4.34779374479915,-0.015420071279317327,0.07575261964198661,-0.20355825781595288,5.59792770719222,5.685966920418024,-0.08803921322580432,0.00861885607719602,-10.2147213548142,6.452935468147718,6.431772750359678,0.02116271778804002,0.0010956737530134451,19.31479852450233,5.5087204334375865,6.035233290564108,-0.5265128571265212,0.10940636935845612,-4.812451598695031
2015-03-25,24.56738572641772,23.35595103999961,1.2114346864181087,0.07121211963500006,17.011636398794966,11.495087306840349,11.495855945055633,-0.0007686382152840565,0.14065828110544784,-0.005464578475175795,12.331546034470563,12.312993541586255,0.01855249288430727,0.12428099309452297,0.1492786018389555,4.3391084595569716,4.347858732017716,-0.008750272460744668,0.07574674698832734,-0.11552010889778666,5.597957353701805,5.686073186513193,-0.08811583281138802,0.008618392050405155,-10.224161571675733,6.453225184511439,6.431997911559871,0.021227272951567677,0.0010952671369583672,19.380909218656267,5.508250591512354,6.037672310354182,-0.529421718841828,0.10938757280098224,-4.839870794144488
